duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,label
0.0,tcp,http,REJ,0.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,234.0,6282.0,6.0,6.0,0.0,normal
0.0,icmp,eco_i,SF,8.0,0.0,1.0,18.0,0.0,ipsweep
0.0,tcp,http,SF,54540.0,8314.0,1.0,1.0,0.0,back
0.0,tcp,http,SF,237.0,1461.0,3.0,3.0,0.0,normal
0.0,tcp,ftp_data,S0,0.0,0.0,42.0,10.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,274.0,10.0,1.0,neptune
0.0,tcp,http,SF,200.0,955.0,3.0,3.0,0.0,normal
0.0,tcp,http,SF,219.0,657.0,7.0,9.0,0.0,normal
0.0,tcp,http,SF,284.0,5921.0,1.0,1.0,0.0,normal
0.0,tcp,nntp,S0,0.0,0.0,196.0,12.0,1.0,neptune
0.0,tcp,http,SF,325.0,426.0,5.0,5.0,0.0,normal
0.0,tcp,courier,S0,0.0,0.0,111.0,6.0,1.0,neptune
0.0,icmp,eco_i,SF,30.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,335.0,7902.0,1.0,8.0,0.0,normal
0.0,udp,domain_u,SF,36.0,0.0,2.0,4.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,168.0,3.0,1.0,neptune
0.0,udp,domain_u,SF,43.0,43.0,122.0,188.0,0.0,normal
0.0,tcp,courier,S0,0.0,0.0,108.0,8.0,1.0,neptune
0.0,tcp,http,REJ,0.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,36.0,12.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,143.0,19.0,1.0,neptune
0.0,tcp,http,SF,216.0,1956.0,1.0,21.0,0.0,normal
0.0,tcp,uucp,S0,0.0,0.0,132.0,8.0,1.0,neptune
0.0,udp,domain_u,SF,44.0,78.0,139.0,139.0,0.0,normal
0.0,tcp,http,SF,347.0,8113.0,7.0,7.0,0.0,normal
1.0,tcp,smtp,SF,570.0,280.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,219.0,17540.0,8.0,8.0,0.0,normal
0.0,udp,other,SF,146.0,0.0,3.0,1.0,0.0,normal
0.0,tcp,ftp,S0,0.0,0.0,222.0,1.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,260.0,8.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,237.0,15.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,132.0,15.0,1.0,neptune
31401.0,tcp,private,RSTR,1.0,0.0,2.0,2.0,0.0,portsweep
0.0,tcp,private,S0,0.0,0.0,57.0,11.0,1.0,neptune
0.0,icmp,eco_i,SF,18.0,0.0,1.0,1.0,0.0,ipsweep
0.0,tcp,time,SF,0.0,4.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,233.0,581.0,13.0,26.0,0.0,normal
0.0,tcp,finger,S0,0.0,0.0,257.0,19.0,1.0,neptune
0.0,tcp,ftp_data,SF,276.0,0.0,1.0,1.0,0.0,normal
0.0,udp,domain_u,SF,44.0,139.0,77.0,157.0,0.0,normal
0.0,icmp,eco_i,SF,8.0,0.0,1.0,27.0,0.0,ipsweep
7805.0,tcp,telnet,SF,1828.0,148722.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,200.0,764.0,2.0,12.0,0.0,normal
0.0,udp,domain_u,SF,46.0,46.0,11.0,20.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,257.0,19.0,1.0,neptune
0.0,tcp,telnet,S0,0.0,0.0,13.0,13.0,1.0,neptune
0.0,tcp,http,SF,216.0,5284.0,9.0,9.0,0.0,normal
0.0,tcp,exec,RSTO,0.0,0.0,137.0,9.0,0.0,neptune
0.0,tcp,http,SF,234.0,997.0,28.0,28.0,0.0,normal
0.0,tcp,http,SF,220.0,1643.0,12.0,25.0,0.0,normal
0.0,tcp,login,S0,0.0,0.0,132.0,3.0,1.0,neptune
0.0,udp,private,SF,105.0,146.0,7.0,1.0,0.0,normal
0.0,tcp,http,REJ,0.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,Z39_50,S0,0.0,0.0,290.0,16.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,203.0,2.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,290.0,8.0,1.0,neptune
0.0,tcp,http,SF,288.0,2881.0,14.0,16.0,0.0,normal
0.0,tcp,uucp,RSTO,0.0,0.0,116.0,3.0,0.0,neptune
0.0,tcp,private,S0,0.0,0.0,260.0,6.0,1.0,neptune
0.0,udp,private,SF,1.0,0.0,12.0,1.0,0.0,satan
0.0,udp,private,SF,28.0,0.0,21.0,21.0,0.0,teardrop
0.0,tcp,http,SF,279.0,494.0,2.0,2.0,0.0,normal
0.0,icmp,ecr_i,SF,1032.0,0.0,486.0,486.0,0.0,smurf
0.0,tcp,ftp_data,SF,192.0,0.0,2.0,3.0,0.0,normal
7.0,tcp,telnet,SF,105.0,1401.0,1.0,1.0,0.0,normal
0.0,tcp,private,REJ,0.0,0.0,1.0,1.0,0.0,ipsweep
10.0,tcp,smtp,SF,1330.0,282.0,1.0,1.0,0.0,normal
0.0,icmp,ecr_i,SF,520.0,0.0,457.0,457.0,0.0,smurf
0.0,tcp,ftp_data,S0,0.0,0.0,47.0,4.0,1.0,neptune
0.0,tcp,http,SF,230.0,362.0,10.0,18.0,0.0,normal
0.0,udp,domain_u,SF,44.0,110.0,71.0,151.0,0.0,normal
0.0,tcp,http,SF,271.0,3582.0,12.0,12.0,0.0,normal
0.0,tcp,http,SF,179.0,1668.0,6.0,6.0,0.0,normal
0.0,tcp,ftp_data,SF,852.0,0.0,6.0,6.0,0.0,normal
0.0,tcp,http,SF,222.0,310.0,5.0,13.0,0.0,normal
0.0,tcp,http,SF,314.0,4137.0,7.0,7.0,0.0,normal
0.0,tcp,login,RSTO,0.0,0.0,139.0,10.0,0.0,neptune
0.0,tcp,http,SF,230.0,6880.0,1.0,17.0,0.0,normal
0.0,tcp,whois,S0,0.0,0.0,200.0,6.0,1.0,neptune
0.0,tcp,ctf,S0,0.0,0.0,140.0,1.0,1.0,neptune
0.0,tcp,smtp,SF,857.0,327.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,234.0,1707.0,9.0,9.0,0.0,normal
0.0,icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,0.0,smurf
0.0,udp,private,SF,28.0,0.0,68.0,68.0,0.0,teardrop
0.0,tcp,private,S0,0.0,0.0,132.0,7.0,1.0,neptune
0.0,tcp,http,SF,215.0,6367.0,9.0,9.0,0.0,normal
0.0,udp,domain_u,SF,46.0,46.0,215.0,215.0,0.0,normal
0.0,udp,private,SF,105.0,146.0,1.0,1.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,115.0,18.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,35.0,16.0,1.0,neptune
0.0,tcp,csnet_ns,S0,0.0,0.0,275.0,15.0,1.0,neptune
0.0,tcp,http,SF,305.0,2507.0,4.0,4.0,0.0,normal
0.0,tcp,private,REJ,0.0,0.0,76.0,13.0,0.0,neptune
0.0,tcp,http,SF,336.0,15767.0,12.0,12.0,0.0,normal
0.0,tcp,csnet_ns,S0,0.0,0.0,202.0,2.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,252.0,14.0,1.0,neptune
5784.0,udp,other,SF,147.0,105.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,335.0,1212.0,3.0,3.0,0.0,normal
0.0,tcp,telnet,S0,0.0,0.0,74.0,17.0,1.0,neptune
0.0,tcp,http,SF,339.0,241.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,317.0,3245.0,4.0,4.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,116.0,19.0,1.0,neptune
0.0,tcp,http,SF,54540.0,8314.0,2.0,2.0,0.0,back
0.0,tcp,vmnet,S0,0.0,0.0,197.0,2.0,1.0,neptune
0.0,udp,domain_u,SF,42.0,131.0,80.0,160.0,0.0,normal
0.0,tcp,smtp,SF,986.0,368.0,1.0,1.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,198.0,4.0,1.0,neptune
0.0,icmp,urp_i,SF,183.0,0.0,4.0,4.0,0.0,normal
0.0,tcp,private,REJ,0.0,0.0,102.0,3.0,0.0,neptune
0.0,tcp,http,SF,405.0,23786.0,1.0,1.0,0.0,normal
0.0,tcp,link,S0,0.0,0.0,223.0,21.0,1.0,neptune
0.0,tcp,smtp,SF,785.0,327.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,258.0,4302.0,1.0,1.0,0.0,normal
0.0,tcp,login,S0,0.0,0.0,138.0,6.0,1.0,neptune
0.0,icmp,eco_i,SF,8.0,0.0,1.0,28.0,0.0,ipsweep
0.0,tcp,http,SF,318.0,2649.0,5.0,5.0,0.0,normal
0.0,tcp,private,REJ,0.0,0.0,154.0,1.0,0.0,neptune
0.0,tcp,ssh,S0,0.0,0.0,204.0,18.0,1.0,neptune
0.0,tcp,time,S0,0.0,0.0,262.0,4.0,1.0,neptune
0.0,tcp,http,SF,216.0,1240.0,8.0,8.0,0.0,normal
1.0,tcp,private,RSTR,0.0,0.0,25.0,2.0,0.0,portsweep
0.0,tcp,http,SF,291.0,320.0,3.0,3.0,0.0,normal
0.0,tcp,http,SF,224.0,546.0,21.0,21.0,0.0,normal
0.0,tcp,ftp_data,REJ,0.0,0.0,459.0,5.0,0.07,satan
0.0,tcp,domain,S0,0.0,0.0,253.0,1.0,1.0,neptune
542.0,udp,domain_u,SF,17.0,42.0,1.0,1.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,142.0,15.0,1.0,neptune
0.0,udp,domain_u,SF,29.0,29.0,1.0,3.0,0.0,normal
0.0,udp,private,SF,105.0,147.0,1.0,1.0,0.0,normal
0.0,icmp,eco_i,SF,30.0,0.0,12.0,1.0,0.0,normal
0.0,tcp,http,SF,325.0,12884.0,5.0,9.0,0.0,normal
0.0,tcp,login,S0,0.0,0.0,139.0,20.0,1.0,neptune
0.0,tcp,http,REJ,0.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,ftp_data,SF,12.0,0.0,1.0,2.0,0.0,normal
0.0,tcp,http,SF,212.0,828.0,9.0,9.0,0.0,normal
0.0,tcp,http,SF,240.0,1475.0,12.0,12.0,0.0,normal
0.0,tcp,http,SF,292.0,13206.0,5.0,5.0,0.0,normal
0.0,tcp,http,SF,172.0,12793.0,1.0,2.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,196.0,9.0,1.0,neptune
0.0,tcp,http,SF,310.0,788.0,3.0,3.0,0.0,normal
0.0,udp,domain_u,SF,44.0,128.0,4.0,84.0,0.0,normal
0.0,udp,other,SF,145.0,0.0,3.0,1.0,0.0,normal
1.0,tcp,ftp,SF,1238.0,2451.0,1.0,1.0,0.0,warezclient
0.0,icmp,eco_i,SF,8.0,0.0,1.0,7.0,0.0,ipsweep
0.0,udp,domain_u,SF,45.0,45.0,167.0,167.0,0.0,normal
0.0,tcp,private,RSTR,0.0,0.0,2.0,1.0,0.0,portsweep
2.0,tcp,smtp,SF,1551.0,362.0,1.0,2.0,0.0,normal
4.0,tcp,smtp,SF,1308.0,328.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,356.0,1125.0,3.0,3.0,0.0,normal
0.0,tcp,http,SF,364.0,6914.0,13.0,13.0,0.0,normal
0.0,tcp,http,SF,331.0,776.0,10.0,14.0,0.0,normal
0.0,icmp,eco_i,SF,30.0,0.0,2.0,1.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,262.0,7.0,1.0,neptune
0.0,tcp,exec,S0,0.0,0.0,103.0,17.0,1.0,neptune
0.0,tcp,http,SF,247.0,7546.0,14.0,14.0,0.0,normal
0.0,tcp,http,SF,300.0,1841.0,43.0,43.0,0.0,normal
0.0,tcp,mtp,S0,0.0,0.0,221.0,16.0,1.0,neptune
0.0,tcp,http,SF,355.0,2109.0,5.0,26.0,0.0,normal
0.0,tcp,finger,S0,0.0,0.0,33.0,14.0,1.0,neptune
0.0,tcp,http,SF,316.0,1260.0,3.0,9.0,0.0,normal
0.0,udp,domain_u,SF,44.0,136.0,224.0,300.0,0.0,normal
30.0,tcp,ftp,SF,1458.0,4152.0,1.0,1.0,0.0,normal
0.0,tcp,uucp_path,S0,0.0,0.0,221.0,14.0,1.0,neptune
10455.0,udp,other,SF,146.0,105.0,4.0,2.0,0.0,normal
0.0,tcp,private,RSTR,0.0,0.0,1.0,1.0,0.0,portsweep
0.0,tcp,Z39_50,REJ,0.0,0.0,284.0,14.0,0.0,neptune
0.0,udp,private,SF,1.0,0.0,2.0,2.0,0.0,satan
0.0,tcp,telnet,S0,0.0,0.0,150.0,16.0,1.0,neptune
0.0,tcp,imap4,S0,0.0,0.0,255.0,9.0,1.0,neptune
10326.0,udp,other,SF,146.0,105.0,5.0,2.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,26.0,2.0,1.0,neptune
0.0,tcp,smtp,RSTO,13794.0,2966.0,2.0,2.0,0.0,normal
0.0,tcp,finger,S0,0.0,0.0,74.0,20.0,1.0,neptune
0.0,tcp,smtp,SF,911.0,325.0,2.0,1.0,0.0,normal
0.0,tcp,smtp,S0,0.0,0.0,7.0,9.0,1.0,neptune
0.0,tcp,http,SF,280.0,3332.0,2.0,2.0,0.0,normal
0.0,tcp,daytime,S0,0.0,0.0,235.0,4.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,131.0,20.0,1.0,neptune
0.0,udp,domain_u,SF,41.0,41.0,100.0,166.0,0.0,normal
0.0,tcp,finger,SF,10.0,139.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,311.0,488.0,11.0,11.0,0.0,normal
0.0,tcp,http,SF,281.0,1745.0,2.0,2.0,0.0,normal
0.0,tcp,http,SF,297.0,1285.0,8.0,8.0,0.0,normal
0.0,tcp,ldap,S0,0.0,0.0,124.0,2.0,1.0,neptune
0.0,udp,domain_u,SF,43.0,72.0,263.0,264.0,0.0,normal
0.0,tcp,finger,S0,0.0,0.0,34.0,15.0,1.0,neptune
0.0,tcp,ftp_data,SF,334.0,0.0,1.0,1.0,0.0,warezclient
0.0,icmp,eco_i,SF,8.0,0.0,1.0,15.0,0.0,ipsweep
0.0,tcp,http,SF,215.0,9399.0,16.0,23.0,0.0,normal
0.0,tcp,Z39_50,S0,0.0,0.0,16.0,3.0,1.0,neptune
0.0,tcp,http,REJ,0.0,0.0,1.0,2.0,0.0,normal
0.0,udp,other,SF,516.0,4.0,151.0,151.0,0.0,normal
0.0,tcp,private,REJ,0.0,0.0,1.0,1.0,0.0,ipsweep
0.0,tcp,bgp,S0,0.0,0.0,115.0,7.0,1.0,neptune
0.0,tcp,private,REJ,0.0,0.0,130.0,10.0,0.0,neptune
0.0,tcp,time,S0,0.0,0.0,236.0,15.0,1.0,neptune
28.0,udp,domain_u,SF,44.0,44.0,3.0,5.0,0.0,normal
0.0,tcp,time,RSTO,0.0,0.0,280.0,16.0,0.0,neptune
0.0,tcp,smtp,SF,676.0,328.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,334.0,455.0,7.0,9.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,268.0,2.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,84.0,18.0,1.0,neptune
0.0,tcp,http,SF,204.0,1596.0,24.0,24.0,0.0,normal
0.0,icmp,ecr_i,SF,520.0,0.0,139.0,139.0,0.0,smurf
0.0,tcp,Z39_50,S0,0.0,0.0,211.0,6.0,1.0,neptune
0.0,tcp,http,SF,192.0,301.0,9.0,9.0,0.0,normal
0.0,icmp,eco_i,SF,18.0,0.0,1.0,1.0,0.0,ipsweep
0.0,tcp,uucp,S0,0.0,0.0,100.0,2.0,1.0,neptune
0.0,tcp,netbios_dgm,S0,0.0,0.0,101.0,13.0,1.0,neptune
0.0,tcp,ftp,S0,0.0,0.0,265.0,4.0,1.0,neptune
0.0,tcp,http,SF,256.0,4486.0,1.0,1.0,0.0,normal
0.0,icmp,eco_i,SF,64.0,0.0,1.0,1.0,0.0,normal
0.0,udp,domain_u,SF,46.0,136.0,210.0,210.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,54.0,17.0,1.0,neptune
0.0,tcp,http,SF,220.0,253.0,16.0,24.0,0.0,normal
0.0,udp,domain_u,SF,41.0,117.0,43.0,43.0,0.0,normal
0.0,tcp,http,SF,248.0,2313.0,23.0,36.0,0.0,normal
0.0,tcp,ftp,SF,1250.0,2451.0,1.0,1.0,0.0,warezclient
0.0,tcp,whois,REJ,0.0,0.0,248.0,20.0,0.0,neptune
0.0,udp,domain_u,SF,44.0,70.0,127.0,127.0,0.0,normal
202.0,tcp,telnet,SF,209.0,1824.0,1.0,1.0,0.0,normal
0.0,tcp,other,SF,5891.0,0.0,13.0,1.0,0.0,normal
0.0,icmp,eco_i,SF,8.0,0.0,1.0,39.0,0.0,ipsweep
0.0,tcp,http,SF,276.0,1767.0,2.0,6.0,0.0,normal
0.0,tcp,http,SF,231.0,2304.0,13.0,13.0,0.0,normal
0.0,tcp,http,S0,0.0,0.0,251.0,12.0,1.0,neptune
0.0,tcp,http,SF,312.0,422.0,11.0,15.0,0.0,normal
41285.0,tcp,remote_job,RSTR,1.0,0.0,2.0,2.0,0.0,portsweep
0.0,tcp,discard,S0,0.0,0.0,222.0,18.0,1.0,neptune
0.0,udp,domain_u,SF,29.0,0.0,2.0,2.0,0.0,normal
0.0,tcp,ftp_data,SF,13239.0,0.0,4.0,4.0,0.0,normal
0.0,tcp,ftp_data,S0,0.0,0.0,228.0,4.0,1.0,neptune
0.0,tcp,finger,SF,8.0,223.0,1.0,1.0,0.0,normal
0.0,tcp,shell,S0,0.0,0.0,129.0,22.0,1.0,neptune
0.0,udp,domain_u,SF,44.0,79.0,255.0,255.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,118.0,9.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,84.0,16.0,1.0,neptune
0.0,tcp,http,SF,324.0,10647.0,2.0,2.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,115.0,4.0,1.0,neptune
0.0,icmp,eco_i,SF,18.0,0.0,1.0,1.0,0.0,ipsweep
0.0,tcp,http,SF,355.0,657.0,16.0,16.0,0.0,normal
13488.0,tcp,other,RSTR,1.0,0.0,2.0,2.0,0.0,portsweep
0.0,tcp,private,S0,0.0,0.0,111.0,10.0,1.0,neptune
0.0,tcp,http,SF,54540.0,8314.0,4.0,4.0,0.0,back
0.0,tcp,http,SF,205.0,253.0,11.0,11.0,0.0,normal
0.0,tcp,netbios_ns,REJ,0.0,0.0,241.0,12.0,0.0,neptune
0.0,tcp,http,SF,325.0,753.0,7.0,9.0,0.0,normal
0.0,tcp,systat,REJ,0.0,0.0,242.0,1.0,0.0,neptune
0.0,tcp,http,SF,232.0,193.0,1.0,1.0,0.0,normal
4.0,tcp,smtp,SF,886.0,326.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,319.0,3432.0,9.0,9.0,0.0,normal
0.0,tcp,supdup,S0,0.0,0.0,101.0,6.0,1.0,neptune
0.0,tcp,private,REJ,0.0,0.0,1.0,1.0,0.0,ipsweep
0.0,tcp,http,SF,147.0,12141.0,12.0,12.0,0.0,normal
1.0,tcp,smtp,SF,1451.0,330.0,1.0,2.0,0.0,normal
0.0,tcp,http,SF,54540.0,8314.0,3.0,3.0,0.0,back
0.0,tcp,http,SF,235.0,1889.0,1.0,19.0,0.0,normal
25.0,tcp,private,RSTR,0.0,0.0,1.0,1.0,0.0,portsweep
0.0,tcp,private,REJ,0.0,0.0,320.0,1.0,0.0,portsweep
0.0,tcp,http,SF,299.0,1540.0,17.0,29.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,114.0,8.0,1.0,neptune
0.0,tcp,kshell,S0,0.0,0.0,136.0,23.0,1.0,neptune
0.0,tcp,hostnames,S0,0.0,0.0,272.0,4.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,209.0,8.0,1.0,neptune
0.0,tcp,http,SF,237.0,241.0,66.0,66.0,0.0,normal
0.0,tcp,uucp,RSTO,0.0,0.0,110.0,16.0,0.0,neptune
3047.0,udp,other,SF,146.0,105.0,1.0,1.0,0.0,normal
0.0,tcp,csnet_ns,REJ,0.0,0.0,2.0,1.0,0.0,portsweep
1327.0,udp,other,SF,146.0,105.0,3.0,1.0,0.0,normal
0.0,tcp,http,SF,202.0,1923.0,16.0,17.0,0.0,normal
0.0,tcp,echo,S0,0.0,0.0,268.0,5.0,1.0,neptune
0.0,tcp,ftp_data,SF,383.0,0.0,3.0,2.0,0.0,normal
0.0,tcp,http,SF,345.0,2254.0,4.0,4.0,0.0,normal
0.0,tcp,http,SF,278.0,6546.0,7.0,7.0,0.0,normal
0.0,tcp,domain,S0,0.0,0.0,292.0,14.0,1.0,neptune
0.0,tcp,http,SF,196.0,16143.0,5.0,33.0,0.0,normal
0.0,tcp,klogin,S0,0.0,0.0,2.0,2.0,1.0,neptune
0.0,tcp,http,SF,277.0,2253.0,17.0,17.0,0.0,normal
0.0,tcp,http,SF,203.0,578.0,19.0,19.0,0.0,normal
0.0,tcp,private,RSTR,0.0,0.0,1.0,1.0,0.0,portsweep
860.0,udp,other,SF,147.0,105.0,1.0,1.0,0.0,normal
0.0,tcp,finger,S0,0.0,0.0,297.0,15.0,1.0,neptune
0.0,tcp,ftp,S0,0.0,0.0,150.0,1.0,1.0,neptune
0.0,tcp,ctf,S0,0.0,0.0,198.0,6.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,63.0,4.0,1.0,neptune
0.0,tcp,http,SF,367.0,5199.0,4.0,4.0,0.0,normal
0.0,tcp,ssh,S0,0.0,0.0,199.0,1.0,0.65,portsweep
0.0,tcp,http,SF,257.0,23051.0,1.0,4.0,0.0,normal
0.0,icmp,eco_i,SF,8.0,0.0,1.0,41.0,0.0,ipsweep
0.0,udp,domain_u,SF,44.0,44.0,106.0,105.0,0.0,normal
0.0,udp,domain_u,SF,128.0,44.0,68.0,68.0,0.0,normal
0.0,tcp,http,SF,254.0,523.0,20.0,20.0,0.0,normal
0.0,tcp,http,SF,225.0,22996.0,6.0,39.0,0.0,normal
0.0,tcp,smtp,SF,775.0,331.0,1.0,1.0,0.0,normal
475.0,tcp,http,SF,314.0,266.0,11.0,12.0,0.0,normal
0.0,tcp,supdup,S0,0.0,0.0,299.0,9.0,1.0,neptune
8.0,tcp,smtp,SF,525.0,335.0,1.0,2.0,0.0,normal
0.0,tcp,other,REJ,0.0,0.0,509.0,1.0,0.21,satan
0.0,udp,other,SF,1.0,0.0,30.0,8.0,0.0,satan
0.0,tcp,http,SF,213.0,37327.0,3.0,4.0,0.0,normal
0.0,tcp,http,SF,190.0,8654.0,4.0,4.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,234.0,1.0,1.0,neptune
0.0,udp,private,SF,28.0,0.0,88.0,88.0,0.0,teardrop
0.0,tcp,iso_tsap,REJ,0.0,0.0,244.0,17.0,0.0,neptune
27.0,tcp,ftp,SF,1067.0,3081.0,1.0,1.0,0.0,normal
0.0,udp,domain_u,SF,126.0,44.0,254.0,253.0,0.0,normal
0.0,tcp,http,SF,333.0,2547.0,4.0,4.0,0.0,normal
0.0,tcp,netbios_ns,S0,0.0,0.0,237.0,12.0,1.0,neptune
0.0,tcp,ftp_data,SF,4491.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,ldap,REJ,0.0,0.0,287.0,15.0,0.0,neptune
0.0,tcp,http,SF,54540.0,8314.0,4.0,4.0,0.0,back
0.0,tcp,http,SF,239.0,255.0,19.0,25.0,0.0,normal
0.0,tcp,http,REJ,0.0,0.0,1.0,1.0,0.0,normal
2.0,tcp,smtp,SF,1258.0,359.0,1.0,1.0,0.0,normal
0.0,tcp,telnet,S0,0.0,0.0,11.0,11.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,73.0,3.0,1.0,neptune
0.0,tcp,http,REJ,0.0,0.0,1.0,1.0,0.0,normal
0.0,udp,domain_u,SF,42.0,65.0,104.0,104.0,0.0,normal
0.0,tcp,http,SF,224.0,1270.0,6.0,18.0,0.0,normal
0.0,tcp,http,SF,231.0,3215.0,1.0,1.0,0.0,normal
5065.0,udp,other,SF,147.0,105.0,1.0,1.0,0.0,normal
0.0,udp,domain_u,SF,44.0,72.0,256.0,256.0,0.0,normal
0.0,icmp,urp_i,SF,183.0,0.0,2.0,1.0,0.0,normal
0.0,tcp,auth,S0,0.0,0.0,240.0,6.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,149.0,2.0,1.0,neptune
0.0,tcp,telnet,RSTO,125.0,179.0,1.0,1.0,0.0,guess_passwd
0.0,tcp,auth,SF,13.0,40.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,233.0,4759.0,14.0,14.0,0.0,normal
0.0,icmp,eco_i,SF,30.0,0.0,2.0,1.0,0.0,normal
0.0,tcp,nntp,S0,0.0,0.0,92.0,3.0,1.0,neptune
0.0,tcp,http,S1,278.0,7958.0,1.0,2.0,1.0,normal
0.0,tcp,private,REJ,0.0,0.0,2.0,1.0,0.0,portsweep
0.0,tcp,imap4,S0,0.0,0.0,191.0,2.0,1.0,neptune
0.0,tcp,http,SF,237.0,5193.0,1.0,48.0,0.0,normal
0.0,tcp,http,SF,301.0,2698.0,8.0,9.0,0.0,normal
0.0,tcp,http,SF,246.0,3295.0,5.0,6.0,0.0,normal
0.0,tcp,http,SF,230.0,12471.0,6.0,7.0,0.0,normal
0.0,udp,domain_u,SF,46.0,82.0,230.0,230.0,0.0,normal
1985.0,udp,other,SF,147.0,105.0,1.0,1.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,12.0,5.0,1.0,neptune
0.0,tcp,ftp_data,SF,641.0,0.0,2.0,2.0,0.0,normal
0.0,udp,private,SF,28.0,0.0,99.0,99.0,0.0,teardrop
0.0,tcp,private,REJ,0.0,0.0,150.0,20.0,0.0,neptune
0.0,tcp,shell,SF,82.0,1.0,1.0,1.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,226.0,16.0,1.0,neptune
0.0,tcp,private,REJ,0.0,0.0,81.0,1.0,0.09,satan
0.0,tcp,private,REJ,0.0,0.0,122.0,7.0,0.0,neptune
0.0,udp,domain_u,SF,46.0,80.0,54.0,54.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,237.0,8.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,219.0,2.0,1.0,neptune
0.0,tcp,http,SF,376.0,345.0,1.0,1.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,148.0,19.0,1.0,neptune
5.0,udp,private,SF,105.0,146.0,2.0,2.0,0.0,normal
0.0,tcp,ftp_data,SF,334.0,0.0,1.0,1.0,0.0,warezclient
0.0,tcp,domain,S0,0.0,0.0,276.0,20.0,1.0,neptune
0.0,icmp,eco_i,SF,30.0,0.0,4.0,1.0,0.0,normal
0.0,tcp,smtp,SF,1053.0,329.0,1.0,1.0,0.0,normal
0.0,udp,domain_u,SF,46.0,130.0,66.0,146.0,0.0,normal
0.0,udp,domain_u,SF,45.0,119.0,148.0,147.0,0.0,normal
1.0,tcp,smtp,SF,1539.0,395.0,1.0,1.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,166.0,4.0,1.0,neptune
0.0,tcp,csnet_ns,S0,0.0,0.0,197.0,5.0,1.0,neptune
0.0,tcp,http,SF,358.0,1758.0,1.0,1.0,0.0,normal
0.0,udp,domain_u,SF,44.0,133.0,71.0,151.0,0.0,normal
0.0,tcp,http,SF,282.0,1227.0,2.0,32.0,0.0,normal
0.0,tcp,http,SF,323.0,1509.0,4.0,16.0,0.0,normal
